Record_ID,Client_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
REC_07747,Client_029,2025-01-06 09:07:00,IndustrialController,26.32,-51.1,4.088,195.03,0.8111,0.21,69,0.3841,0.8922
REC_07748,Client_001,2025-01-06 09:08:00,Wearable,51.29,-45.2,1.215,6.65,0.9082,3.69,53,0.5719,0.5611
REC_07749,Client_062,2025-01-06 09:09:00,IndustrialController,62.92,-74.9,3.852,93.52,0.869,3.23,88,0.0538,0.7793
REC_07750,Client_052,2025-01-06 09:10:00,SmartSensor,56.26,-61.7,13.515,1.96,0.8951,1.06,77,0.5512,0.5991
REC_07751,Client_099,2025-01-06 09:11:00,Wearable,84.72,-63.6,4.306,37.96,0.8733,3.14,96,0.7769,0.3053
REC_07752,Client_038,2025-01-06 09:12:00,IndustrialController,30.83,-51.4,3.893,33.13,0.8482,2.16,88,0.5642,0.5746
REC_07753,Client_039,2025-01-06 09:13:00,IndustrialController,43.97,-83.9,3.347,97.0,0.7331,0.51,67,0.3314,0.4261
REC_07754,Client_012,2025-01-06 09:14:00,SmartSensor,81.29,-41.8,1.967,60.32,0.9082,2.67,81,0.3611,0.5938
REC_07755,Client_007,2025-01-06 09:15:00,Wearable,57.53,-61.1,1.814,29.09,0.8518,4.87,80,0.4304,0.5654
REC_07756,Client_079,2025-01-06 09:16:00,AutonomousVehicle,46.19,-50.8,6.26,113.01,0.8753,3.28,74,0.8475,0.678
REC_07757,Client_029,2025-01-06 09:17:00,AutonomousVehicle,12.65,-60.6,5.452,108.52,0.8947,1.72,53,0.0317,0.7251
REC_07758,Client_054,2025-01-06 09:18:00,Wearable,77.8,-55.1,0.97,1.25,0.7779,2.86,85,0.3544,0.5477
REC_07759,Client_069,2025-01-06 09:19:00,IndustrialController,97.5,-83.2,9.437,102.4,0.8093,3.72,54,0.9594,0.8107
REC_07760,Client_051,2025-01-06 09:20:00,IndustrialController,65.83,-63.8,5.648,37.39,0.8353,0.87,58,0.8312,0.6858
REC_07761,Client_090,2025-01-06 09:21:00,AutonomousVehicle,87.09,-51.5,13.12,91.31,0.7857,2.69,78,0.1348,0.2541
REC_07762,Client_048,2025-01-06 09:22:00,AutonomousVehicle,56.52,-57.1,1.977,10.0,0.7646,2.58,62,0.3549,0.9388
REC_07763,Client_035,2025-01-06 09:23:00,AutonomousVehicle,30.85,-76.4,6.597,8.19,0.8942,1.95,66,0.018,0.071
REC_07764,Client_085,2025-01-06 09:24:00,SmartSensor,11.3,-59.4,1.462,64.04,0.8884,3.76,76,0.7296,0.633
REC_07765,Client_090,2025-01-06 09:25:00,AutonomousVehicle,68.81,-68.2,0.43,16.1,0.9079,2.87,84,0.1036,0.6123
REC_07766,Client_012,2025-01-06 09:26:00,SmartSensor,54.38,-69.1,6.647,40.92,0.8742,3.52,71,0.3859,0.4444
REC_07767,Client_003,2025-01-06 09:27:00,Wearable,80.39,-75.2,1.424,58.37,0.7779,3.02,94,0.903,0.4772
REC_07768,Client_011,2025-01-06 09:28:00,IndustrialController,72.52,-53.8,4.867,47.13,0.7818,3.93,63,0.1367,0.7775
REC_07769,Client_035,2025-01-06 09:29:00,AutonomousVehicle,98.92,-48.9,4.326,60.03,0.8319,3.21,89,0.3257,0.7222
REC_07770,Client_097,2025-01-06 09:30:00,IndustrialController,55.93,-38.8,2.647,48.43,0.9089,3.42,65,0.8156,0.4143
REC_07771,Client_062,2025-01-06 09:31:00,IndustrialController,48.45,-74.7,1.451,23.83,0.7866,1.2,97,0.6323,0.2142
REC_07772,Client_041,2025-01-06 09:32:00,AutonomousVehicle,35.81,-52.3,6.254,4.74,0.8915,4.24,92,0.7591,0.0618
REC_07773,Client_090,2025-01-06 09:33:00,AutonomousVehicle,52.92,-51.7,3.353,96.67,0.7764,0.86,79,0.959,0.7242
REC_07774,Client_046,2025-01-06 09:34:00,Wearable,88.56,-65.8,0.229,93.54,0.7846,1.77,85,0.9134,0.6963
REC_07775,Client_029,2025-01-06 09:35:00,SmartSensor,13.82,-69.2,3.826,0.28,0.8881,4.46,87,0.2866,0.2847
REC_07776,Client_091,2025-01-06 09:36:00,SmartSensor,98.01,-70.9,0.752,91.9,0.8696,0.63,71,0.2989,0.953
REC_07777,Client_088,2025-01-06 09:37:00,IndustrialController,99.4,-65.3,2.533,8.18,0.7521,4.35,76,0.0864,0.6508
REC_07778,Client_090,2025-01-06 09:38:00,AutonomousVehicle,63.8,-58.0,3.719,20.24,0.9068,2.43,58,0.3754,0.6659
REC_07779,Client_048,2025-01-06 09:39:00,Wearable,39.84,-46.4,0.037,26.67,0.8962,1.0,59,0.7744,0.5633
REC_07780,Client_073,2025-01-06 09:40:00,Wearable,30.07,-48.9,1.92,56.91,0.8994,3.71,88,0.2584,0.6461
REC_07781,Client_021,2025-01-06 09:41:00,Wearable,34.88,-76.2,2.837,4.85,0.8176,1.49,75,0.828,0.9991
REC_07782,Client_050,2025-01-06 09:42:00,Wearable,14.51,-67.9,5.814,87.62,0.7822,3.42,88,0.5732,0.8015
REC_07783,Client_099,2025-01-06 09:43:00,Wearable,52.76,-47.0,7.332,143.01,0.9124,3.98,83,0.3602,0.4225
REC_07784,Client_028,2025-01-06 09:44:00,SmartSensor,15.16,-67.3,4.538,152.56,0.8471,2.89,77,0.4182,0.195
REC_07785,Client_077,2025-01-06 09:45:00,SmartSensor,74.66,-60.6,8.269,4.82,0.9327,3.95,92,0.771,0.7533
REC_07786,Client_047,2025-01-06 09:46:00,SmartSensor,43.47,-77.1,5.479,125.9,0.7635,4.68,89,0.3162,0.8791
REC_07787,Client_004,2025-01-06 09:47:00,AutonomousVehicle,27.94,-48.5,0.658,41.95,0.9439,2.8,66,0.7166,0.5227
REC_07788,Client_079,2025-01-06 09:48:00,IndustrialController,59.04,-79.1,6.234,64.9,0.7948,0.85,58,0.417,0.9235
REC_07789,Client_019,2025-01-06 09:49:00,Wearable,97.64,-76.4,0.964,133.39,0.7961,3.58,63,0.8158,0.5583
REC_07790,Client_065,2025-01-06 09:50:00,AutonomousVehicle,72.56,-49.5,7.03,54.09,0.7597,2.11,90,0.2117,0.2166
REC_07791,Client_009,2025-01-06 09:51:00,Wearable,54.26,-40.8,6.589,30.51,0.9413,2.7,85,0.3087,0.426
REC_07792,Client_091,2025-01-06 09:52:00,SmartSensor,79.92,-62.9,4.148,37.23,0.7099,3.17,57,0.4975,0.4217
REC_07793,Client_037,2025-01-06 09:53:00,AutonomousVehicle,76.37,-60.5,3.357,57.68,0.8183,3.62,73,0.7489,0.1742
REC_07794,Client_017,2025-01-06 09:54:00,SmartSensor,90.26,-50.9,3.159,144.75,0.7914,3.23,88,0.1576,0.6877
REC_07795,Client_013,2025-01-06 09:55:00,Wearable,28.42,-57.1,5.766,110.28,0.7398,1.24,65,0.9033,0.8423
REC_07796,Client_099,2025-01-06 09:56:00,Wearable,87.3,-63.7,2.185,43.03,0.8783,3.77,75,0.0178,0.2089
REC_07797,Client_072,2025-01-06 09:57:00,IndustrialController,37.09,-64.9,2.344,11.85,0.9246,4.06,87,0.0264,0.7679
REC_07798,Client_069,2025-01-06 09:58:00,Wearable,94.69,-75.7,3.383,21.29,0.7609,0.28,84,0.449,0.1458
REC_07799,Client_047,2025-01-06 09:59:00,SmartSensor,35.3,-57.7,1.637,22.46,0.8244,1.61,60,0.8287,0.3321
REC_07800,Client_046,2025-01-06 10:00:00,Wearable,93.42,-60.9,3.164,17.07,0.8446,4.89,83,0.1317,0.7395
REC_07801,Client_011,2025-01-06 10:01:00,IndustrialController,96.74,-64.4,7.713,68.67,0.7976,0.97,77,0.4854,0.3999
REC_07802,Client_062,2025-01-06 10:02:00,IndustrialController,23.09,-70.0,1.203,90.39,0.9304,1.0,85,0.4289,0.008
REC_07803,Client_019,2025-01-06 10:03:00,SmartSensor,97.7,-69.0,0.253,19.27,0.8154,3.0,68,0.7448,0.8145
REC_07804,Client_097,2025-01-06 10:04:00,AutonomousVehicle,17.72,-53.8,1.603,93.58,0.9457,1.76,86,0.2138,0.2243
REC_07805,Client_074,2025-01-06 10:05:00,Wearable,29.67,-51.2,5.631,66.3,0.7738,3.32,80,0.594,0.8552
REC_07806,Client_045,2025-01-06 10:06:00,IndustrialController,49.98,-63.3,4.061,29.09,0.7183,1.39,93,0.9196,0.2543
REC_07807,Client_016,2025-01-06 10:07:00,Wearable,99.42,-64.3,0.925,59.98,0.8437,2.19,73,0.0552,0.2548
REC_07808,Client_073,2025-01-06 10:08:00,Wearable,53.97,-68.5,4.8,73.34,0.9058,4.99,66,0.8845,0.8838
REC_07809,Client_011,2025-01-06 10:09:00,AutonomousVehicle,59.54,-50.6,4.172,41.17,0.7971,1.93,60,0.2089,0.3495
REC_07810,Client_020,2025-01-06 10:10:00,IndustrialController,72.5,-59.7,7.478,29.27,0.7463,0.52,90,0.0825,0.6666
REC_07811,Client_021,2025-01-06 10:11:00,Wearable,97.15,-56.3,5.521,5.36,0.8846,3.74,48,0.3192,0.357
REC_07812,Client_062,2025-01-06 10:12:00,IndustrialController,80.5,-56.4,7.029,0.07,0.7677,2.98,55,0.5102,0.5413
REC_07813,Client_077,2025-01-06 10:13:00,SmartSensor,30.17,-63.1,1.438,138.43,0.8924,2.28,75,0.3571,0.7708
REC_07814,Client_029,2025-01-06 10:14:00,SmartSensor,37.27,-71.7,0.969,15.56,0.7656,4.55,68,0.1326,0.9185
REC_07815,Client_009,2025-01-06 10:15:00,Wearable,18.79,-70.0,2.042,54.38,0.8393,0.82,58,0.4767,0.6518
REC_07816,Client_051,2025-01-06 10:16:00,IndustrialController,68.0,-48.7,2.108,143.55,0.9219,2.5,82,0.002,0.3807
REC_07817,Client_070,2025-01-06 10:17:00,Wearable,26.27,-67.3,2.815,85.27,0.7512,1.04,82,0.0095,0.3941
REC_07818,Client_025,2025-01-06 10:18:00,IndustrialController,33.17,-64.1,1.166,6.54,0.9052,0.51,77,0.8313,0.1561
REC_07819,Client_025,2025-01-06 10:19:00,IndustrialController,89.93,-71.3,1.769,80.95,0.7664,2.27,86,0.5683,0.5655
REC_07820,Client_096,2025-01-06 10:20:00,AutonomousVehicle,39.41,-72.2,10.841,64.8,0.8652,4.74,78,0.3635,0.8422
REC_07821,Client_096,2025-01-06 10:21:00,AutonomousVehicle,61.0,-67.7,3.979,19.98,0.7609,3.64,49,0.4029,0.1302
REC_07822,Client_099,2025-01-06 10:22:00,AutonomousVehicle,45.78,-43.1,3.533,58.49,0.7286,1.25,70,0.4562,0.261
REC_07823,Client_076,2025-01-06 10:23:00,Wearable,16.66,-53.4,4.755,87.4,0.866,2.37,77,0.2358,0.0194
REC_07824,Client_025,2025-01-06 10:24:00,AutonomousVehicle,42.66,-65.3,1.096,17.22,0.8487,4.01,82,0.7269,0.5261
REC_07825,Client_027,2025-01-06 10:25:00,AutonomousVehicle,46.73,-49.2,0.784,101.64,0.8004,1.06,78,0.3072,0.0582
REC_07826,Client_029,2025-01-06 10:26:00,SmartSensor,90.61,-61.5,3.457,4.1,0.7092,1.1,82,0.5765,0.5792
REC_07827,Client_035,2025-01-06 10:27:00,IndustrialController,39.2,-46.5,0.664,37.48,0.8188,0.99,68,0.1346,0.2842
REC_07828,Client_097,2025-01-06 10:28:00,IndustrialController,44.13,-37.9,1.41,13.28,0.7372,3.08,75,0.0276,0.8027
REC_07829,Client_083,2025-01-06 10:29:00,AutonomousVehicle,80.46,-49.7,0.353,65.1,0.7899,0.24,82,0.1493,0.5349
REC_07830,Client_072,2025-01-06 10:30:00,IndustrialController,78.31,-59.1,6.469,9.61,0.8465,2.98,102,0.3526,0.4816
REC_07831,Client_012,2025-01-06 10:31:00,SmartSensor,81.85,-53.0,4.145,20.89,0.9348,4.14,63,0.139,0.2316
REC_07832,Client_087,2025-01-06 10:32:00,SmartSensor,95.84,-59.8,2.023,6.81,0.8278,3.93,82,0.6593,0.9257
REC_07833,Client_089,2025-01-06 10:33:00,AutonomousVehicle,81.6,-78.4,12.649,83.54,0.7487,3.37,61,0.1629,0.9523
REC_07834,Client_012,2025-01-06 10:34:00,SmartSensor,46.68,-66.5,6.937,7.09,0.9366,1.18,68,0.813,0.7541
REC_07835,Client_093,2025-01-06 10:35:00,IndustrialController,83.94,-69.5,3.779,64.21,0.7065,4.1,87,0.7959,0.3063
REC_07836,Client_029,2025-01-06 10:36:00,Wearable,55.78,-66.8,8.036,61.42,0.8607,4.79,78,0.2836,0.7884
REC_07837,Client_010,2025-01-06 10:37:00,IndustrialController,34.99,-42.1,2.998,7.68,0.7656,1.0,72,0.4658,0.7243
REC_07838,Client_059,2025-01-06 10:38:00,Wearable,37.26,-48.8,4.015,41.74,0.8894,4.56,101,0.6831,0.2115
REC_07839,Client_066,2025-01-06 10:39:00,AutonomousVehicle,30.15,-55.6,3.631,34.35,0.7828,4.28,68,0.4243,0.0816
REC_07840,Client_010,2025-01-06 10:40:00,Wearable,23.05,-51.9,2.634,45.13,0.8072,4.9,80,0.0783,0.193
REC_07841,Client_029,2025-01-06 10:41:00,SmartSensor,26.6,-78.9,2.767,138.41,0.8926,1.66,83,0.2774,0.8668
REC_07842,Client_098,2025-01-06 10:42:00,IndustrialController,15.69,-52.7,12.493,4.2,0.9245,4.68,55,0.5134,0.1564
REC_07843,Client_062,2025-01-06 10:43:00,Wearable,89.96,-50.6,4.925,85.88,0.7456,0.98,72,0.8163,0.7921
REC_07844,Client_072,2025-01-06 10:44:00,IndustrialController,93.79,-82.4,8.454,99.06,0.7741,0.96,60,0.0692,0.3185
REC_07845,Client_027,2025-01-06 10:45:00,AutonomousVehicle,62.81,-52.3,1.266,6.75,0.7011,0.62,47,0.1765,0.7235
REC_07846,Client_008,2025-01-06 10:46:00,AutonomousVehicle,85.64,-74.2,2.424,53.37,0.9141,2.2,79,0.931,0.8995
REC_07847,Client_023,2025-01-06 10:47:00,SmartSensor,26.52,-79.7,1.215,60.55,0.9368,0.16,81,0.3181,0.7881
REC_07848,Client_029,2025-01-06 10:48:00,AutonomousVehicle,91.15,-46.7,6.902,39.78,0.7699,1.97,67,0.3775,0.5374
REC_07849,Client_023,2025-01-06 10:49:00,Wearable,55.57,-70.1,7.427,34.95,0.7961,3.17,63,0.6659,0.0049
REC_07850,Client_025,2025-01-06 10:50:00,AutonomousVehicle,16.04,-67.2,4.739,19.12,0.8072,0.48,93,0.3684,0.1378
REC_07851,Client_048,2025-01-06 10:51:00,SmartSensor,22.72,-50.1,15.703,58.41,0.8024,4.11,98,0.2308,0.7834
REC_07852,Client_035,2025-01-06 10:52:00,IndustrialController,37.81,-63.1,7.286,16.81,0.7982,1.53,82,0.9685,0.0972
REC_07853,Client_086,2025-01-06 10:53:00,IndustrialController,13.92,-61.8,3.661,30.81,0.819,0.33,75,0.521,0.9732
REC_07854,Client_025,2025-01-06 10:54:00,AutonomousVehicle,37.84,-62.0,3.494,97.37,0.7384,1.94,67,0.371,0.9703
REC_07855,Client_046,2025-01-06 10:55:00,Wearable,15.39,-56.5,4.891,4.69,0.7144,0.78,78,0.7615,0.2939
REC_07856,Client_001,2025-01-06 10:56:00,SmartSensor,31.24,-62.3,7.58,37.58,0.8809,4.0,74,0.1022,0.0342
REC_07857,Client_046,2025-01-06 10:57:00,Wearable,33.91,-58.9,5.209,33.28,0.9116,1.74,83,0.9021,0.7469
REC_07858,Client_002,2025-01-06 10:58:00,SmartSensor,99.49,-65.0,2.325,23.78,0.9025,0.67,90,0.8118,0.1912
REC_07859,Client_097,2025-01-06 10:59:00,AutonomousVehicle,31.2,-56.5,2.309,45.51,0.8567,2.32,78,0.3765,0.7334
REC_07860,Client_077,2025-01-06 11:00:00,SmartSensor,31.53,-56.9,4.356,0.79,0.9422,2.31,75,0.1864,0.335
REC_07861,Client_047,2025-01-06 11:01:00,SmartSensor,71.81,-41.0,2.069,33.91,0.7004,1.45,57,0.8595,0.3728
REC_07862,Client_009,2025-01-06 11:02:00,AutonomousVehicle,87.34,-63.8,9.062,33.25,0.7799,1.7,80,0.9562,0.6009
REC_07863,Client_053,2025-01-06 11:03:00,Wearable,44.83,-61.8,4.403,36.3,0.7775,3.87,82,0.0479,0.1639
REC_07864,Client_076,2025-01-06 11:04:00,AutonomousVehicle,88.81,-57.6,0.988,11.94,0.7874,3.23,87,0.9874,0.9695
REC_07865,Client_012,2025-01-06 11:05:00,SmartSensor,40.61,-50.4,3.29,11.63,0.9,1.15,53,0.3863,0.0434
REC_07866,Client_056,2025-01-06 11:06:00,AutonomousVehicle,27.73,-70.9,3.667,52.09,0.7879,4.75,79,0.8061,0.9478
REC_07867,Client_081,2025-01-06 11:07:00,SmartSensor,39.67,-59.0,7.413,4.87,0.8318,1.59,66,0.4578,0.2986
REC_07868,Client_079,2025-01-06 11:08:00,AutonomousVehicle,64.84,-85.1,3.366,18.26,0.8535,2.71,83,0.5218,0.6664
REC_07869,Client_083,2025-01-06 11:09:00,IndustrialController,43.04,-62.7,13.891,88.84,0.9113,2.9,77,0.5359,0.998
REC_07870,Client_093,2025-01-06 11:10:00,IndustrialController,70.56,-49.3,5.499,5.48,0.854,1.15,67,0.9634,0.237
REC_07871,Client_094,2025-01-06 11:11:00,AutonomousVehicle,31.32,-67.3,0.967,31.56,0.7953,1.53,95,0.6298,0.4752
REC_07872,Client_040,2025-01-06 11:12:00,Wearable,73.09,-58.2,2.696,55.23,0.8737,2.46,70,0.2961,0.0235
REC_07873,Client_048,2025-01-06 11:13:00,SmartSensor,41.27,-65.3,2.204,7.64,0.8289,1.36,67,0.6266,0.2147
REC_07874,Client_082,2025-01-06 11:14:00,IndustrialController,51.03,-68.6,3.682,18.73,0.8321,1.6,69,0.0903,0.1387
REC_07875,Client_064,2025-01-06 11:15:00,Wearable,60.2,-50.3,11.29,40.91,0.7838,3.1,52,0.3313,0.7542
REC_07876,Client_099,2025-01-06 11:16:00,SmartSensor,71.76,-70.5,1.75,19.82,0.7004,3.7,55,0.1738,0.6923
REC_07877,Client_001,2025-01-06 11:17:00,IndustrialController,31.48,-57.1,0.583,5.82,0.789,4.02,89,0.606,0.4888
REC_07878,Client_038,2025-01-06 11:18:00,IndustrialController,85.24,-56.9,2.865,13.22,0.7757,0.7,75,0.5318,0.0018
REC_07879,Client_032,2025-01-06 11:19:00,AutonomousVehicle,74.97,-68.5,2.068,5.79,0.7251,3.71,81,0.7247,0.2058
REC_07880,Client_019,2025-01-06 11:20:00,SmartSensor,31.07,-58.4,4.763,205.39,0.7497,4.69,77,0.3386,0.6764
REC_07881,Client_021,2025-01-06 11:21:00,Wearable,97.75,-69.3,0.347,13.44,0.9452,2.95,78,0.9854,0.0134
REC_07882,Client_066,2025-01-06 11:22:00,Wearable,69.83,-54.8,7.976,37.81,0.77,3.06,74,0.32,0.5827
REC_07883,Client_009,2025-01-06 11:23:00,Wearable,50.72,-73.1,4.333,27.98,0.8295,4.78,67,0.0523,0.161
REC_07884,Client_067,2025-01-06 11:24:00,SmartSensor,24.18,-63.4,4.374,42.14,0.8373,4.36,82,0.2704,0.582
REC_07885,Client_062,2025-01-06 11:25:00,Wearable,57.99,-62.5,3.523,34.47,0.84,2.83,77,0.6239,0.7909
REC_07886,Client_027,2025-01-06 11:26:00,Wearable,24.83,-48.9,0.81,64.94,0.7118,3.85,61,0.7603,0.8742
REC_07887,Client_027,2025-01-06 11:27:00,Wearable,48.65,-58.6,3.637,103.18,0.8929,0.99,82,0.2419,0.4324
REC_07888,Client_065,2025-01-06 11:28:00,AutonomousVehicle,46.78,-50.4,2.261,16.79,0.8826,2.12,93,0.78,0.6034
REC_07889,Client_076,2025-01-06 11:29:00,AutonomousVehicle,74.79,-54.5,0.528,10.14,0.9443,3.61,79,0.3361,0.5332
REC_07890,Client_083,2025-01-06 11:30:00,SmartSensor,27.31,-54.5,1.947,207.83,0.7462,1.51,67,0.1641,0.5399
REC_07891,Client_083,2025-01-06 11:31:00,SmartSensor,83.97,-63.3,6.593,100.52,0.8384,2.32,77,0.1404,0.3862
REC_07892,Client_099,2025-01-06 11:32:00,Wearable,39.35,-49.8,6.032,22.62,0.901,0.95,84,0.8182,0.7892
REC_07893,Client_056,2025-01-06 11:33:00,AutonomousVehicle,49.96,-63.6,5.668,112.59,0.7311,4.5,62,0.2366,0.3382
REC_07894,Client_096,2025-01-06 11:34:00,IndustrialController,79.51,-77.3,4.994,55.52,0.8974,4.49,69,0.22,0.5922
REC_07895,Client_083,2025-01-06 11:35:00,IndustrialController,66.29,-62.1,4.975,28.76,0.7675,2.44,75,0.8828,0.4556
REC_07896,Client_097,2025-01-06 11:36:00,Wearable,37.72,-55.5,6.872,103.34,0.7702,1.04,71,0.3647,0.3431
REC_07897,Client_001,2025-01-06 11:37:00,Wearable,44.76,-76.1,2.485,56.24,0.9364,3.43,77,0.9903,0.3652
REC_07898,Client_096,2025-01-06 11:38:00,AutonomousVehicle,37.52,-68.9,5.51,87.56,0.7785,1.15,91,0.2695,0.4333
REC_07899,Client_050,2025-01-06 11:39:00,AutonomousVehicle,63.53,-72.3,6.008,27.04,0.8461,1.22,57,0.6603,0.4078
REC_07900,Client_085,2025-01-06 11:40:00,AutonomousVehicle,39.94,-52.1,9.126,80.15,0.81,4.86,58,0.1945,0.7088
REC_07901,Client_011,2025-01-06 11:41:00,SmartSensor,75.31,-43.3,7.496,22.86,0.7195,0.59,70,0.1925,0.5646
REC_07902,Client_037,2025-01-06 11:42:00,SmartSensor,62.18,-62.1,9.207,66.42,0.9376,1.96,77,0.809,0.5107
REC_07903,Client_029,2025-01-06 11:43:00,Wearable,23.11,-54.7,4.597,28.59,0.7534,2.82,59,0.9258,0.1714
REC_07904,Client_028,2025-01-06 11:44:00,SmartSensor,37.92,-54.9,8.947,25.98,0.7669,0.63,96,0.8943,0.4713
REC_07905,Client_012,2025-01-06 11:45:00,AutonomousVehicle,29.93,-44.5,2.941,79.64,0.7943,0.29,85,0.8338,0.4837
REC_07906,Client_086,2025-01-06 11:46:00,AutonomousVehicle,45.13,-66.5,0.955,6.68,0.8246,2.76,59,0.5833,0.7075
REC_07907,Client_001,2025-01-06 11:47:00,SmartSensor,56.44,-62.2,6.73,131.7,0.7361,0.66,75,0.1131,0.4373
REC_07908,Client_035,2025-01-06 11:48:00,IndustrialController,55.61,-63.4,3.253,35.53,0.8575,1.33,79,0.3376,0.5196
REC_07909,Client_021,2025-01-06 11:49:00,Wearable,77.91,-59.2,2.186,50.54,0.8287,2.54,64,0.281,0.4008
REC_07910,Client_062,2025-01-06 11:50:00,IndustrialController,27.03,-35.0,6.445,25.98,0.7758,1.8,54,0.2507,0.9785
REC_07911,Client_027,2025-01-06 11:51:00,Wearable,95.18,-59.7,3.949,51.91,0.8732,3.58,65,0.9732,0.8558
REC_07912,Client_029,2025-01-06 11:52:00,IndustrialController,40.86,-68.5,1.837,61.87,0.8285,4.82,86,0.1495,0.0432
REC_07913,Client_047,2025-01-06 11:53:00,SmartSensor,37.02,-71.5,1.95,101.43,0.9102,3.79,59,0.4692,0.8576
REC_07914,Client_058,2025-01-06 11:54:00,Wearable,71.67,-47.5,2.956,96.34,0.9139,5.0,90,0.9262,0.3644
REC_07915,Client_011,2025-01-06 11:55:00,Wearable,82.5,-68.6,5.005,22.14,0.945,2.01,63,0.0606,0.3327
REC_07916,Client_021,2025-01-06 11:56:00,Wearable,44.06,-53.4,2.433,47.84,0.7168,1.6,43,0.7456,0.0954
REC_07917,Client_029,2025-01-06 11:57:00,AutonomousVehicle,77.22,-66.8,2.734,75.84,0.8013,1.14,89,0.6095,0.9062
REC_07918,Client_097,2025-01-06 11:58:00,AutonomousVehicle,89.54,-72.7,6.729,72.38,0.8254,4.44,69,0.3602,0.8773
REC_07919,Client_042,2025-01-06 11:59:00,IndustrialController,79.01,-53.9,4.794,110.79,0.7585,2.01,72,0.9382,0.9348
REC_07920,Client_052,2025-01-06 12:00:00,SmartSensor,13.08,-66.3,1.113,89.17,0.9305,3.58,78,0.3352,0.771
REC_07921,Client_029,2025-01-06 12:01:00,AutonomousVehicle,84.46,-55.7,1.954,63.27,0.722,3.41,59,0.1887,0.1058
REC_07922,Client_046,2025-01-06 12:02:00,Wearable,79.7,-55.0,2.133,69.09,0.8071,0.38,61,0.7245,0.0267
REC_07923,Client_005,2025-01-06 12:03:00,AutonomousVehicle,70.24,-54.5,2.905,82.37,0.7463,4.41,70,0.3325,0.9103
REC_07924,Client_002,2025-01-06 12:04:00,SmartSensor,78.4,-62.7,4.163,90.97,0.8705,2.48,87,0.2869,0.5493
REC_07925,Client_050,2025-01-06 12:05:00,AutonomousVehicle,98.15,-53.1,4.482,21.74,0.8762,1.2,78,0.9312,0.2377
REC_07926,Client_036,2025-01-06 12:06:00,Wearable,48.8,-69.2,3.487,76.12,0.9181,4.9,78,0.3077,0.0869
REC_07927,Client_012,2025-01-06 12:07:00,IndustrialController,16.05,-84.5,6.392,149.0,0.8022,3.79,86,0.5745,0.1456
REC_07928,Client_062,2025-01-06 12:08:00,Wearable,51.48,-52.9,2.57,13.26,0.8938,3.12,84,0.6546,0.1574
REC_07929,Client_099,2025-01-06 12:09:00,SmartSensor,14.18,-58.3,3.026,2.47,0.8374,4.94,64,0.4853,0.6399
REC_07930,Client_040,2025-01-06 12:10:00,IndustrialController,36.48,-66.1,2.14,3.76,0.9031,3.81,65,0.3112,0.2568
REC_07931,Client_065,2025-01-06 12:11:00,AutonomousVehicle,62.82,-74.7,6.313,12.21,0.7213,0.69,81,0.5424,0.3058
REC_07932,Client_096,2025-01-06 12:12:00,AutonomousVehicle,37.87,-80.4,1.402,126.16,0.8159,4.96,73,0.3997,0.5987
REC_07933,Client_090,2025-01-06 12:13:00,AutonomousVehicle,71.69,-59.5,2.668,6.78,0.7376,3.03,73,0.0355,0.7903
REC_07934,Client_051,2025-01-06 12:14:00,IndustrialController,83.98,-43.5,7.792,68.84,0.8976,1.57,50,0.309,0.4008
REC_07935,Client_068,2025-01-06 12:15:00,Wearable,47.84,-61.4,3.191,100.89,0.7382,4.11,74,0.5864,0.0386
REC_07936,Client_012,2025-01-06 12:16:00,IndustrialController,91.01,-63.6,0.291,104.99,0.702,0.33,84,0.0127,0.6525
REC_07937,Client_052,2025-01-06 12:17:00,IndustrialController,17.19,-60.2,1.258,26.96,0.9324,3.31,70,0.65,0.6847
REC_07938,Client_024,2025-01-06 12:18:00,SmartSensor,85.61,-38.2,5.553,34.19,0.8211,0.88,72,0.031,0.3365
REC_07939,Client_015,2025-01-06 12:19:00,IndustrialController,84.57,-52.5,5.345,19.52,0.9463,0.53,93,0.5629,0.0012
REC_07940,Client_048,2025-01-06 12:20:00,AutonomousVehicle,38.98,-69.3,11.247,7.97,0.8132,1.83,67,0.061,0.5717
REC_07941,Client_013,2025-01-06 12:21:00,Wearable,36.88,-59.7,0.913,11.92,0.8477,1.85,96,0.8479,0.775
REC_07942,Client_064,2025-01-06 12:22:00,Wearable,37.46,-56.7,7.731,7.24,0.886,3.04,55,0.9104,0.2193
REC_07943,Client_046,2025-01-06 12:23:00,Wearable,83.03,-70.6,8.977,26.17,0.7702,2.87,80,0.6144,0.5127
REC_07944,Client_054,2025-01-06 12:24:00,AutonomousVehicle,84.85,-52.4,2.339,9.34,0.7332,3.47,54,0.1265,0.6975
REC_07945,Client_016,2025-01-06 12:25:00,AutonomousVehicle,39.68,-68.2,2.286,25.83,0.8653,0.95,82,0.9036,0.5891
REC_07946,Client_014,2025-01-06 12:26:00,AutonomousVehicle,63.33,-75.1,3.957,95.25,0.8277,4.37,63,0.7282,0.7713
REC_07947,Client_056,2025-01-06 12:27:00,AutonomousVehicle,22.5,-59.2,6.475,53.14,0.9067,4.31,60,0.8791,0.4081
